,name,product_url,rating,reviews,price,product_type
1736,Joseche Kids Headphones Wireless V4.2 Wireless Sleep Headband Adjustable Comfortable Fleece Headband Sleep Headphone with Microphone for Travel and Home,https://www.amazon.com/Joseche-Headphones-Adjustable-Comfortable-Microphone/dp/B07K9T5TBD/ref=sr_1_2198?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2198,4.5 out of 5 stars,39,$19.99,Headphones
1737,"Cat Ear Headphones,Snowwicase Flashing Glowing Cosplay Fancy Cat Headphones Foldable Over-Ear Gaming Headsets Earphone with LED Flash Light for iPhone 7/6S/iPad,Android Mobile Phone,MacBook (Blue)",https://www.amazon.com/Ear-Headphones-Snowwicase-Flashing-Foldable/dp/B06WVMYRSK/ref=sr_1_2201?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2201,3.9 out of 5 stars,221,$15.69,Headphones
1738,Disney’s Beauty and the Beast Over Ear Headphones with Award-Winning iHome Sound -Best Over Ear Headphones with Mic & Answer Call Button by eKids,https://www.amazon.com/Disneys-Beauty-Headphones-Award-Winning-eKids/dp/B01MRP38N4/ref=sr_1_2202?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2202,4.3 out of 5 stars,26,$18.90,Headphones
1739,"Wired Earbuds, TaoTronics Noise Cancelling Earbud in-Ear Headphones Premium Stereo Headphone Earbuds Built-in Mic 15 Hours Playtime Black",https://www.amazon.com/TaoTronics-Cancelling-Headphones-Headphone-Playtime/dp/B085XSQTPP/ref=sr_1_2203?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2203,4.8 out of 5 stars,27,$45.99,Headphones
1740,"VCOM Kids Headphones, Wired Princess Headset Adjustable Stereo Music Earphones with Microphone & Volume Limiting Feature, 3.5mm Audio Jack for Children Toddler Girls Kindergarten Home Travel (Purple)",https://www.amazon.com/Headphones-VCOM-Microphone-Protection-Compatible/dp/B01N2U7EHW/ref=sr_1_2204?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2204,3.8 out of 5 stars,27,$21.89,Headphones
1741,"Wireless Earbuds, Mpow M20 Wireless Headphones 106 hrs Playtime, Bluetooth Earbuds aptX Bass+ Loud Sound, BT5.0 IPX7 Waterproof Bluetooth Headphones w/Charging Case,CVC 8.0 Noise Cancelling Mic, Black",https://www.amazon.com/Mpow-Headphones-Bluetooth-Waterproof-Cancelling/dp/B08181ZBTT/ref=sr_1_2205?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2205,4.7 out of 5 stars,593,$52.99,Headphones
1742,"ONANOFF BuddyPhones Inflight, Volume-Limiting Kids Headphones, 3 Volume Settings of 75, 85 and 94 dB, Includes Travel Mode, Perfect for Airplanes, Trains and Cars, Built-in Audio Sharing Cable, Blue",https://www.amazon.com/BuddyPhones-Headphones-Customizable-Comfortable-Headphone/dp/B01FRN635A/ref=sr_1_2206?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2206,3.8 out of 5 stars,439,$29.99,Headphones
1743,"Vech Bluetooth Headphones, Wireless Earbuds for Gym, Noise Cancelling Headsets for Workout, Sports Earphones with Mic, Best Beats Waterproof Cordless Sports Ear Buds, Neckband Headphones for Jogging",https://www.amazon.com/Vech-Bluetooth-Headphones-Cancelling-Waterproof/dp/B07W5TZJJH/ref=sr_1_2207?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2207,5.0 out of 5 stars,3,$16.99,Headphones
1744,"CozyPhones Kids Wireless Headphones Volume Limited with Thin Speakers & Super Soft Fleece Headband - Perfect Toddlers & Children's Earphones for Home, School & Travel - Fox",https://www.amazon.com/CozyPhones-Wireless-Headphones-Ultra-Thin-Speakers/dp/B088R1HD4C/ref=sr_1_2208?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2208,3.8 out of 5 stars,4,,Headphones
1745,Replacement Stereo Jack Headphone Extension Audio Cable Extension Cord Compatible with Bose On-Ear 2/OE2/OE2i/QC25/QC35/Soundlink/SoundTrue Headphones (White),https://www.amazon.com/Replacement-Headphone-Extension-Compatible-Headphones/dp/B07T2V2RY2/ref=sr_1_2209?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2209,4.0 out of 5 stars,5,$7.98,Headphones
1746,"Over Ear Earbuds, Running Sport in Ear Buds Bass Noise Isolating Colorful Headphones with Flexible Earhook and Mic for Teen Young Youth Wired Earphones for Gym Workout Exercise Jogging",https://www.amazon.com/Isolating-Colorful-Headphones-Earphones-Flexible/dp/B076T52Z7L/ref=sr_1_2210?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2210,3.4 out of 5 stars,392,$10.99,Headphones
1747,Audio Technica ATH-EQ300M SV Silver | Ear-Fit Headphones (Japan Import),https://www.amazon.com/Technica-ATH-EQ300M-SV-Ear-Fit-Headphones/dp/B001DDEJLE/ref=sr_1_2211?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2211,4.2 out of 5 stars,339,$12.12,Headphones
1748,"APETOO USB Type C Headphones, HiFi Stereo in-Ear Type C Earbuds with Mic, Noise Cancelling Sports USB C Earphones Compatible with Samsung Note 10 Plus, Google Pixel 4/3/2/XL, OnePlus 7T Pro, Sony XZ2",https://www.amazon.com/APETOO-Headphones-Cancelling-Earphones-Compatible/dp/B082PCMX44/ref=sr_1_2212?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2212,3.9 out of 5 stars,26,$15.99,Headphones
1749,"TaoTronics Bluetooth Headphones, Wireless In Ear Earbuds, Sports Earphones with 360° Adjustable Earhooks (15 Hour Playtime, aptX Lossless Sound and cVc 6.0 Noise Cancelling Mic, IPX5 Sweat Proof)",https://www.amazon.com/Bluetooth-Headphones-TaoTronics-Wireless-Waterproof/dp/B07D4MRCW6/ref=sr_1_2211?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2211,3.8 out of 5 stars,132,$22.99,Headphones
1750,"LINNER Active Noise Cancelling Headphones Earbuds, Wireless Bluetooth Earbuds Extra Bass, Noise Cancelling Earphones with Microphone and Remote (13 Hours Playtime, Premium Aluminum Matte Black)",https://www.amazon.com/Linner-NC50-Cancelling-Bluetooth-Headphones/dp/B07CJ7QJKZ/ref=sr_1_2213?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2213,3.5 out of 5 stars,531,$62.99,Headphones
1751,Monster Bluetooth Wireless Clarity ANC Headphone Black,https://www.amazon.com/Monster-Bluetooth-Clarity-ANC-Headphone/dp/B07V83WG6X/ref=sr_1_2214?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2214,5.0 out of 5 stars,3,$83.56,Headphones
1752,Sony MDRV55 Red Extra Bass and DJ Headphones with Sony Earbuds Bundle (2 Items),https://www.amazon.com/Sony-MDRV55-Headphones-Earbuds-Bundle/dp/B083MWM5TF/ref=sr_1_2215?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2215,,,$59.99,Headphones
1753,Kids Headphones for Kids Lion King Adjustable Stereo Tangle-Free 3.5mm Jack Wired Cord Over Ear Headset for Children Parental Volume Control Kid Friendly Safe Perfect for School Home Travel,https://www.amazon.com/Headphones-Adjustable-Tangle-Free-Children-Parental/dp/B07NFCKPCS/ref=sr_1_2216?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2216,4.3 out of 5 stars,107,$15.70,Headphones
1754,Edifier P190 Premium Earbuds Computer Headset - Hi-Fi Classic Earbud Style Headphones - Comfortable Fit Earphones with Microphone - White,https://www.amazon.com/Edifier-P190-Premium-Earbuds-Headset/dp/B01C7XBJCU/ref=sr_1_2217?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2217,4.0 out of 5 stars,515,$15.99,Headphones
1755,"Skullcandy Ink'd Bluetooth Wireless Earbuds with Microphone, Noise Isolating Supreme Sound, 8-Hour Rechargeable Battery, Lightweight with Flexible Collar, Royal Blue (Renewed)",https://www.amazon.com/Skullcandy-Microphone-Rechargeable-Lightweight-Refurbished/dp/B07BZFBJTL/ref=sr_1_2218?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2218,4.3 out of 5 stars,59,$16.99,Headphones
1756,Asona Wood Arch Headphone Stand to Store or Display Over the Ear and On Ear Headphones (Black),https://www.amazon.com/Asona-Headphone-Stand-Display-Headphones/dp/B07V9Z7TZQ/ref=sr_1_2225?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2225,4.2 out of 5 stars,4,$49.99,Headphones
1757,"Bluetooth Earbuds, L5 Pro Wireless Earbuds, Stereo Bass Headphones for Sports and Up to 10 Hours Playtime Compatible with Apple iPhone and Andorid (Rose Gold, Bluetooth 4.2, IPX4) (Pink)",https://www.amazon.com/Bluetooth-Langsdom-Wireless-Headphones-Compatible/dp/B07GZNK328/ref=sr_1_2226?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2226,3.7 out of 5 stars,357,$15.49,Headphones
1758,"Ear Hook Bluetooth Wireless Headphones,Non Ear Plug Headset with Microphone,Single Ear Noise Cancelling Earphones Painless Wearing with Earbuds Case for Android Smartphones,iPhone X 8 7 6 (Red)",https://www.amazon.com/Bluetooth-Headphones-Microphone-Cancelling-Smartphones/dp/B07JFCYGV7/ref=sr_1_2227?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2227,3.4 out of 5 stars,215,$16.89,Headphones
1759,noot products Kids Headphones Bundle Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet,https://www.amazon.com/noot-products-Headphones-Tangle-Free-Smartphones/dp/B084C32LN4/ref=sr_1_2228?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2228,5.0 out of 5 stars,2,23.99,Headphones
1760,YAMAZKI Office Desk Headphone Stand,https://www.amazon.com/YAMAZAKI-home-Bautes-Round-Headphone/dp/B00N1I1KBQ/ref=sr_1_2230?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2230,4.4 out of 5 stars,93,,Headphones
1761,"Planet Waves Headphone Extension Cables, 10 feet",https://www.amazon.com/Planet-Waves-Headphone-Extension-Cables/dp/B000S95AY4/ref=sr_1_2232?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2232,4.3 out of 5 stars,111,$16.15,Headphones
1762,"ZBRANDS // Premium Headphone Charging Stand Holder with Three USB 3.0 Ports and 3.5mm AUX Port - Universal Sizes, Gaming Headset Hanger Organizer",https://www.amazon.com/ZBRANDS-Premium-Headphone-Charging-Holder/dp/B06XBPF476/ref=sr_1_2234?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2234,4.1 out of 5 stars,92,$29.99,Headphones
1763,KINPS Apple MFI Certified Lightning to 3.5 mm Headphone Jack Adapter Compatible with iPhone 11 Pro Max/11 Pro/11/XS Max/XS/XR/X/8 Plus/8/7 Plus/7 (Jet Black),https://www.amazon.com/KINPS-Certified-Lightning-Headphone-Compatible/dp/B07ZJ5YSX3/ref=sr_1_2235?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2235,5.0 out of 5 stars,5,$12.99,Headphones
1764,Gabba Goods TrueBuds Pro Premium Wireless Bluetooth Version 5.0 Sport Ear Buds Earphones |Lightweight Portable True Wireless Earphones Headset with Charging Case,https://www.amazon.com/Wireless-Bluetooth-Earphones-Lightweight-Portable/dp/B07NZVNQX9/ref=sr_1_2236?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2236,3.0 out of 5 stars,12,$29.99,Headphones
1765,"Bluetooth Earbud 10 Hrs Playtime, Single Wireless Earphone, Mini Bluetooth Headset Hands-Free Car Headphone, Cell Phone V4.1 Bluetooth Earpiece for iPhone Samsung Android Phones PC TV Audiobook",https://www.amazon.com/Bluetooth-Playtime-Hands-Free-Headphone-Audiobook/dp/B07SK7KQ4M/ref=sr_1_2235?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2235,4.1 out of 5 stars,805,$13.99,Headphones
1766,RGEEK 2 Pcs Replacement Headphone Jack Plug Port 3.5mm Headset for Xbox ONE Elite Controller Model 1698 Replacement,https://www.amazon.com/RGEEK-Replacement-Headphone-Headset-Controller/dp/B07WVNVX6R/ref=sr_1_2236?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2236,4.4 out of 5 stars,4,$9.99,Headphones
1767,"Bluetooth 5.0 True Wireless Earbuds, Sports In-Ear Truly Wireless Bluetooth Headphones Deep Bass IPX6 Sweatproof Stereo Call w/ Mic Instant Pair Low Latency Wireless Mini Headset Earphone 28H Playtime",https://www.amazon.com/Bluetooth-True-Wireless-Earbuds-Headphones/dp/B07VMLWSR4/ref=sr_1_2237?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2237,4.3 out of 5 stars,639,$49.99,Headphones
1768,Premium Specifically Designed Replacement Ear Pads for Bose QC15 QC25 Memory Foam Also Fits QuietComfort 2 /QC35/ Ae2 / Ae2i / Ae2w / SoundTrue & SoundLink (Over-Ear),https://www.amazon.com/Headphones-Replacement-GEVO-Isolation-SoundLink/dp/B07W4TKKNN/ref=sr_1_2238?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2238,4.7 out of 5 stars,93,$13.99,Headphones
1769,"Type-C Charging Cable for Sony WH-1000XM3 WF-1000XM3 WH-XB900N WH-CH510, AKG Y400, Y600NC, Bose NCH700 Wireless Headphones (3.3FT Black)",https://www.amazon.com/Charging-WH-1000XM3-WF-1000XM3-WH-XB900N-Headphones/dp/B082HQHR6B/ref=sr_1_2239?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2239,,,$7.99,Headphones
1770,"Headphones with Microphone, Boost+ Premium in-Ear Earbud Earphones/Headphones Call Control Slide-Bar 3.5mm Port for AUX, PCs, Tablets, and Cell Phones in The Office, Classroom or Home, White, 2-Pack",https://www.amazon.com/Headphones-Microphone-Boost-Earphones-Slide-Bar/dp/B07Z5J1TH8/ref=sr_1_2240?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2240,3.9 out of 5 stars,30,$11.99,Headphones
1771,"Bluetooth Earbuds Wireless Eabuds Bluetooth Earphones Wireless Headphones,GPED Bluetooth 5.0 in-Ear Deep Bass Headphones 60H Playtime Built-in Mic HiFi 3D Stereo Sound Earphones with Charging Case",https://www.amazon.com/Bluetooth-Wireless-Earphones-Headphones-GPED/dp/B081HH172Y/ref=sr_1_2241?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2241,4.0 out of 5 stars,218,$25.99,Headphones
1772,"Charlxee Kids Headphones Children Girls Boys Teens Volume Limiting Foldable and Durable Headphone Headband for School, Home and Travel-White Bunny",https://www.amazon.com/Charlxee-Headphones-Children-Headphone-Travel-White/dp/B07Y254P3X/ref=sr_1_2242?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2242,4.1 out of 5 stars,28,$5.99,Headphones
1773,Sony Premium Noise-Canceling Lightweight Extra Bass Stereo Headphones Plus Kubicle Case,https://www.amazon.com/Sony-Premium-Noise-Canceling-Lightweight-Headphones/dp/B016LCPPKA/ref=sr_1_2244?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2244,4.0 out of 5 stars,40,,Headphones
1774,"Wireless Earbuds,FIRO Earbuds Wireless Headphones with Microphone & Charging Case, Waterproof Headset with Noise Cancellation,TWS Stereo Hi-fi Deep Bass Sound for Sport Running Workout,White",https://www.amazon.com/FIRO-Headphones-Microphone-Waterproof-Cancellation/dp/B085S18LVC/ref=sr_1_2245?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2245,5.0 out of 5 stars,4,$19.99,Headphones
1775,"Oldboytech AUX Cable,[2-Pack,4ft,Hi-Fi Sound] 3.5mm Auxiliary Audio Cable Nylon Braided Male to Male AUX Cord Compatible Car/Home Stereos,Speaker,iPhone iPod iPad,Headphones,Sony Beats,Echo Dot (Grey)",https://www.amazon.com/Oldboytech-Auxiliary-Braided-Compatible-Headphones/dp/B076BFZDG2/ref=sr_1_2246?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2246,4.6 out of 5 stars,"5,779",$29.99,Headphones
1776,DeadEyeVR Advanced Rift S Headphones - Rift S Specific Headphones That Conveniently Attach to The Oculus Rift S Headset,https://www.amazon.com/DeadEyeVR-Advanced-Rift-Headphones-Conveniently/dp/B0898PLPY1/ref=sr_1_2249?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2249,5.0 out of 5 stars,2,$9.50,Headphones
1777,"CBGGQ Headphone Heavy Bass Stereo Earphones Earbuds with Microphone & Volume Control, in-Ear Headphones with Pure Sound and Powerful Bass, Noise Isolating Tangle Free Headsets 2 Packs (White 2 Pairs)",https://www.amazon.com/CBGGQ-Headphone-Earphones-Microphone-Headphones/dp/B088M33MZ8/ref=sr_1_2250?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2250,,,$7.99,Headphones
1778,Silicone Earphone Organizer Earphone ，Wrap Winder， Headphone Cord Organizer ，Wrap Winder Manager ，Cable Winder，Keep The Cords and USB Cable Wires from Getting Tangled(Black Dark Blue Yellow),https://www.amazon.com/Silicone-Earphone-Organizer-Headphone-Winder%EF%BC%8CKeep/dp/B0867VVHS2/ref=sr_1_2251?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2251,5.0 out of 5 stars,1,$9.99,Headphones
1779,Professional Beats Solo Earpads Cushions Replacement - Ear Pads Compatible with Beats Solo2 & Solo3 Wireless On-Ear Headphones with Soft Protein Leather/Strong Adhesive Tape,https://www.amazon.com/Professional-Earpads-Cushions-Replacement-SoloWIT/dp/B07P66H1KW/ref=sr_1_2252?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2252,4.7 out of 5 stars,"1,076",$11.95,Headphones
1780,"Marshall Mid Bluetooth Wireless On-Ear Headphone, Black (04091742)",https://www.amazon.com/Marshall-Bluetooth-Wireless-Headphone-04091742/dp/B01MCY4UYM/ref=sr_1_2253?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2253,4.2 out of 5 stars,794,$95.01,Headphones
1781,Corsair HS70 Pro Wireless Gaming Headset - 7.1 Surround Sound Headphones for PC - Discord Certified - 50mm Drivers – Carbon,https://www.amazon.com/Corsair-HS70-Wireless-Gaming-Headset/dp/B07X9W721J/ref=sr_1_2254?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2254,3.8 out of 5 stars,"1,335",$79.99,Headphones
1782,JVC Ha-S160-B-E Flats Lightweight Headphones - Black,https://www.amazon.com/JVC-Ha-S160-B-Flats-Lightweight-Headphones/dp/B004M7SQNU/ref=sr_1_2256?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2256,4.5 out of 5 stars,"1,229",,Headphones
1783,ROCKPAPA Circle ONE Wired Headphones with Microphone and Volume Control Foldable Lightweight Headset for Cellphones Tablets Smartphones Laptop Computer PC Mp3/4 CD DVD White/Gold,https://www.amazon.com/Circle-ONE-Headphones-Lightweight-Smartphones/dp/B07T4NH5BD/ref=sr_1_2257?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2257,4.1 out of 5 stars,54,$16.99,Headphones
1784,"NUBWO N20 Stereo Gaming Headset with Detachable Noise Canceling Mic, Work from Home Headphones with mic for PS4, Xbox One, Nintendo Switch Lite, PC, Laptop, Mac",https://www.amazon.com/NUBWO-Detachable-Canceling-Headphones-Nintendo/dp/B07YW83CR5/ref=sr_1_2258?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2258,4.3 out of 5 stars,"1,453",$45.99,Headphones
1785,"Accessory House Ear Pads Compatible with Bose Around-Ear 2 (AE2), SoundTrue Around-Ear 1 and SoundTrue Around-Ear 2 Headphones. Premium Protein Leather, high-Density Foam with Increased Durability.",https://www.amazon.com/Replacement-Around-Ear-AE2-AE2w-SoundTrue/dp/B01A7OA8EQ/ref=sr_1_2259?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2259,4.7 out of 5 stars,343,$19.99,Headphones
1786,2pc Airpods Pro Case Silicone Protective Shockproof Wireless Charging Airpods Earbuds Case Cover Skin with Keychain Set Compatible for Apple AirPods Pro Charging Case (Style B),https://www.amazon.com/Silicone-Protective-Shockproof-Wireless-Compatible/dp/B085Y1DHXK/ref=sr_1_2260?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2260,4.0 out of 5 stars,1,$12.99,Headphones
1787,"Sennheiser CX 350BT Bluetooth 5.0 Wireless Headphone - 10-Hour Battery Life, USB-C Fast Charging, Virtual Assistant Button, Two Device Connectivity - Black (CX 350BT Black)",https://www.amazon.com/Sennheiser-CX-350BT-Bluetooth-Headphone/dp/B083W76T8W/ref=sr_1_2262?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2262,3.5 out of 5 stars,20,$69.95,Headphones
1788,Shure SE215-CL Sound Isolating Earphones with Single Dynamic MicroDriver,https://www.amazon.com/Shure-SE215-CL-Isolating-Earphones-MicroDriver/dp/B004PO10E2/ref=sr_1_2263?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2263,4.3 out of 5 stars,"1,734",,Headphones
1789,"iBinker Wireless Bluetooth Earbuds Headphones with Portable Charging Case,Waterproof Anti-Sweat Earplugs,Long Battery Life in-Ear Noise Cancelling Stereo Headset for All Smartphones Marine GPS",https://www.amazon.com/iBinker-Headphones-Waterproof-Anti-Sweat-Smartphones/dp/B08788CQCG/ref=sr_1_2264?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2264,5.0 out of 5 stars,5,$24.99,Headphones
1790,"Wireless Headphones,Bluetooth Headphones Bluetooth 5.0, IPX5 Waterproof Built-in Mic 1000min Playtime,Bass Hi-Fi Stereo, Magnetic Connection, for Sports Running",https://www.amazon.com/Wireless-Headphones-Bluetooth-Waterproof-Connection/dp/B07WDQ499P/ref=sr_1_2265?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2265,4.0 out of 5 stars,200,$29.99,Headphones
1791,"Marshall Headphones M-ACCS-00152 Monitor Headphones, Black",https://www.amazon.com/Marshall-Headphones-M-ACCS-00152-Monitor-Black/dp/B00D3ITOHG/ref=sr_1_2266?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-2266,4.1 out of 5 stars,661,$124.76,Headphones
